587,53 425,429 396,102 108,37
112,260 560,268 317,80 612,247
377,316 37,427 155,164 596,261
107,436 592,317 355,381 277,480
253,283 265,47 606,223 501,230
221,368 406,199 346,377 26,392
548,439 595,400 230,437 510,285
152,322 310,449 354,12 461,116
506,395 31,372 456,407 325,39
446,330 30,479 3,12 320,106
148,314 324,93 449,49 602,462
460,107 2,309 238,193 619,391
277,334 345,257 276,450 188,129
606,6 507,275 109,218 34,190
421,221 450,107 385,156 593,368
84,41 89,478 78,407 74,331
224,237 503,390 178,162 174,82
432,442 250,56 283,303 96,376
582,52 69,122 479,421 343,394
326,248 559,28 540,161 279,109
426,237 640,456 613,480 25,228
23,272 637,383 379,57 211,241
559,291 121,403 172,316 26,166
465,50 443,190 128,152 454,362
93,222 636,316 35,90 318,361
546,148 322,328 27,390 530,416
114,406 512,381 123,332 553,423
129,287 377,27 57,202 179,130
201,244 627,238 52,274 320,317
7,215 279,379 404,25 618,325
584,365 171,240 225,215 67,171
374,213 523,354 12,254 261,233
171,399 573,36 198,372 308,438
139,73 245,117 210,82 629,319
230,88 383,444 571,375 28,395
280,454 386,402 323,21 515,361
6,172 559,15 27,104 483,240
371,401 113,86 495,87 134,446
427,188 495,104 21,184 38,479
614,444 166,458 447,233 495,148
391,466 201,104 105,28 245,85
583,120 560,277 395,197 7,469
12,50 215,126 60,268 428,428
452,425 225,23 310,345 597,215
181,144 27,202 314,239 606,406
509,399 383,459 156,310 311,326
347,220 416,191 132,6 382,285
340,35 622,423 175,133 604,354
607,20 79,33 113,422 544,79
143,377 541,311 621,1 231,443
568,252 101,470 240,60 419,135
212,249 411,477 574,270 284,395
117,25 300,292 566,371 288,98
198,247 267,442 184,209 335,272
129,400 385,137 242,423 283,38
38,201 337,13 295,419 273,114
63,474 497,48 352,273 193,394
240,397 575,338 428,452 246,325
518,279 11,69 602,433 104,59
154,231 361,435 328,309 153,76
59,54 334,337 407,102 331,152
549,110 474,258 134,1 77,313
512,59 601,444 427,63 216,273
112,427 567,429 604,144 158,94
580,467 28,159 446,330 304,414
124,82 127,402 437,191 33,454
290,396 536,7 250,70 536,393
188,140 373,464 252,180 323,47
377,339 499,418 355,203 243,174
518,352 199,380 78,156 47,207
383,58 571,101 591,168 113,400
264,102 40,364 503,174 175,187
435,212 274,59 556,421 364,349
120,85 76,126 176,410 467,359
46,36 312,366 200,2 183,238
264,283 280,74 395,257 579,313
595,59 473,37 227,228 318,214
162,64 185,299 5,203 216,343
356,47 306,141 161,425 197,75
401,237 449,214 224,184 117,206
480,222 11,455 80,236 348,240
78,233 292,248 199,336 485,313
315,144 127,188 38,299 84,0
441,377 67,344 1,224 505,200
630,318 555,442 275,410 71,11
423,201 551,107 431,450 602,111
481,61 215,411 65,293 429,410
442,296 566,297 72,94 280,299
69,402 192,392 399,308 394,137
484,111 48,108 87,396 577,333
305,241 290,360 395,169 331,166
0,205 572,340 597,386 78,51
502,389 147,193 315,109 475,441
131,96 460,451 573,35 244,417
224,188 121,30 377,247 325,85
37,214 579,294 204,459 421,358
197,3 417,384 121,156 605,216
544,39 226,200 635,379 252,399
333,416 323,308 527,294 11,274
324,192 423,97 135,403 292,94
324,246 429,457 500,271 206,8
3,362 444,168 113,278 186,328
84,150 320,192 589,297 618,137
349,121 72,238 203,209 499,161
162,199 586,202 262,188 333,313
525,304 613,329 224,127 265,128
89,228 434,367 251,447 437,214
586,238 499,388 254,322 234,204
248,186 154,411 633,44 492,385
34,105 59,366 488,400 111,256
613,293 621,203 614,41 205,343
84,383 510,126 522,398 34,240
609,135 232,190 478,167 35,117
154,216 189,293 107,100 559,215
622,451 510,60 75,416 427,292
184,83 332,43 436,463 274,392
213,16 108,153 237,252 278,311
608,456 462,337 3,4 342,473
377,386 410,168 336,192 605,11
561,298 374,267 508,132 501,49
529,72 42,7 522,164 74,15
165,346 370,311 598,299 95,312
100,478 498,249 489,423 287,200
145,145 20,375 552,421 399,231
418,345 121,24 277,108 309,339
442,468 620,453 453,53 377,271
376,101 195,288 323,91 158,5
506,51 119,311 88,85 391,233
279,464 628,355 461,34 581,74
218,267 70,465 472,292 613,76
73,84 324,461 245,273 564,224
496,416 396,416 165,370 268,417
524,181 555,378 78,138 493,131
428,162 308,288 480,52 129,173
36,450 334,344 30,63 599,211
358,307 232,311 349,61 266,347
4,377 474,100 244,462 202,476
383,24 223,283 162,461 483,186
279,270 518,265 465,250 303,111
381,381 194,373 486,429 384,94
115,187 433,89 192,291 319,249
127,477 548,324 108,268 42,151
286,356 454,1 528,440 265,410
106,387 14,108 173,49 156,111
609,240 496,385 487,255 540,356
36,437 568,336 483,38 239,143
574,438 92,160 335,9 563,312
459,217 341,466 599,290 432,203
436,384 588,464 253,321 42,409
98,274 250,7 333,128 619,124
634,10 413,197 229,166 614,29
211,19 336,31 10,260 269,159
269,142 46,437 277,288 135,18
135,24 330,384 250,89 32,164
438,343 206,328 49,153 461,196
70,18 597,134 447,165 315,13
233,140 420,48 494,168 483,74
78,11 191,127 95,398 83,145
317,480 171,373 245,250 274,146
539,85 141,378 178,445 170,250
508,113 515,112 193,32 275,304
472,401 514,467 372,336 269,417
277,354 439,298 630,140 259,61
236,218 63,315 416,0 430,333
219,257 536,438 394,40 386,353
248,348 402,475 306,453 225,199
624,9 544,162 130,23 215,94
625,232 73,95 585,261 543,229
30,160 0,457 400,448 290,278
351,416 475,55 325,391 249,352
87,8 249,365 63,91 491,297
339,187 533,297 438,192 126,109
388,443 397,394 368,376 481,261
299,452 6,161 17,146 95,217
611,83 410,177 252,452 209,70
127,220 511,264 416,40 51,279
617,125 255,185 193,297 213,412
197,300 41,399 601,210 334,146
290,272 469,281 69,454 623,274
351,205 181,104 465,189 128,362
93,182 486,295 365,376 449,59
307,259 314,122 520,313 335,322
555,328 417,319 369,382 206,434
20,190 11,462 224,361 85,35
185,437 406,121 203,285 480,136
321,446 463,417 157,233 351,393
523,328 69,70 63,139 521,273
509,60 363,324 421,260 357,39
53,184 370,347 208,456 186,70
310,57 354,473 426,325 139,215
60,377 351,213 534,392 477,187
128,330 603,157 438,272 204,478
190,384 411,251 100,434 379,228
313,390 82,53 512,153 43,118
335,436 623,75 466,16 556,451
478,18 119,110 112,408 47,99
259,380 92,138 287,447 579,112
453,421 632,292 213,381 132,98
261,289 485,380 174,461 92,126
299,176 295,24 221,255 2,194
225,217 102,27 262,49 637,274
230,119 325,422 128,307 331,30
276,147 273,50 492,285 540,234
376,50 236,224 397,82 488,340
18,118 519,78 322,444 322,416
126,321 409,223 532,446 25,297
435,42 413,249 374,125 526,213
16,479 569,413 82,7 508,223
223,373 245,141 34,341 456,186
598,153 557,452 300,240 521,419
438,128 21,99 602,478 406,236
127,25 338,207 312,303 269,195
544,405 536,359 167,192 27,277
224,156 310,260 385,8 505,452
263,424 583,209 253,35 33,469
102,463 263,81 88,80 251,313
49,212 19,288 564,310 58,5
416,239 456,397 306,231 350,414
551,222 80,438 223,7 76,75
15,231 215,423 281,325 101,242
558,81 406,325 227,343 12,15
55,145 434,234 456,0 390,309
354,292 125,147 208,128 582,49
608,123 379,459 271,247 118,202
106,204 151,74 424,297 225,72
229,318 475,460 107,143 566,240
475,75 557,345 438,64 443,4
598,15 392,334 368,242 468,28
583,386 404,241 287,338 531,380
566,333 214,366 368,24 636,296
25,268 517,274 585,56 74,322
573,261 89,409 551,338 525,468
23,6 293,210 341,311 571,201
245,85 28,387 118,316 334,295
629,225 610,287 413,445 408,100
260,63 408,452 131,114 512,277
545,294 244,140 353,163 604,43
260,365 387,327 487,151 449,200
427,8 151,95 440,366 603,393
434,367 303,47 624,127 7,209
387,209 203,233 523,374 525,98
31,200 6,130 490,104 450,361
316,334 581,211 541,287 142,332
176,150 223,185 364,134 247,447
199,315 486,261 557,71 624,99
513,377 158,422 493,379 217,174
245,350 102,27 274,235 356,184
261,100 126,54 259,38 250,98
316,183 161,467 297,20 174,246
45,68 372,195 283,0 546,304
60,146 270,436 64,308 249,110
194,418 115,372 355,351 278,196
53,320 348,324 309,179 154,158
614,86 172,262 640,423 473,459
516,368 348,121 453,43 364,344
277,434 206,225 70,101 193,389
78,47 251,29 355,76 115,11
58,434 442,30 609,210 425,266
314,211 384,202 160,209 621,239
193,11 8,366 565,406 266,335
482,77 638,34 589,262 468,26
392,253 393,117 60,378 104,313
631,205 589,92 382,251 630,343
255,120 437,24 48,71 121,309
571,84 230,240 22,135 470,201
122,55 429,328 561,447 315,33
389,299 562,318 471,285 545,230
117,273 358,469 493,370 56,169
235,284 3,154 15,439 631,422
141,91 468,3 388,367 576,39
339,276 113,430 546,105 54,263
317,35 620,190 343,327 90,309
283,449 278,51 512,342 600,77
462,182 541,293 258,472 583,411
336,91 21,226 572,206 372,23
91,67 179,103 562,382 142,182
102,101 390,89 103,442 250,426
273,213 440,204 422,450 417,296
106,298 155,451 18,200 612,469
73,92 266,151 419,73 73,259
556,223 243,479 85,122 474,83
520,296 262,373 337,417 548,345
308,255 253,336 547,109 175,118
504,433 598,2 260,26 361,141
452,480 456,312 15,289 510,172
124,26 440,115 70,245 269,238
109,90 365,77 305,337 169,105
129,108 63,235 393,75 60,470
63,140 397,443 366,127 525,102
101,456 84,475 557,360 327,91
523,397 59,454 356,75 71,56
511,8 211,20 138,466 195,297
515,231 415,291 115,86 92,39
331,285 472,31 549,109 312,161
276,378 513,60 340,265 416,426
163,346 362,5 5,439 177,174
629,341 457,209 624,90 433,132
22,128 227,83 205,90 609,461
523,237 264,110 159,443 584,270
386,331 83,192 509,12 530,252
576,469 547,291 403,298 631,340
520,298 37,469 635,313 609,157
126,313 154,135 436,138 60,385
486,186 27,232 295,179 206,120
190,113 0,176 145,205 89,0
238,83 523,402 165,137 221,302
602,318 352,146 587,335 83,246
112,396 298,92 208,113 388,41
272,392 338,329 384,414 622,318
264,235 162,33 498,455 119,473
80,242 284,272 483,210 450,295
108,294 21,188 126,121 62,94
435,200 107,289 306,54 497,172
463,371 68,247 550,209 375,28
381,202 111,163 41,52 385,83
115,397 428,390 534,474 411,183
189,167 359,446 480,146 175,63
194,394 593,370 632,85 247,55
85,61 38,259 46,342 121,91
368,439 301,356 561,347 296,418
592,237 162,466 118,306 137,248
56,261 77,313 85,342 406,384
363,4 531,217 431,193 196,235
313,167 319,134 270,30 496,323
138,133 98,480 314,145 206,108
485,10 182,280 223,177 528,239
141,15 472,473 292,78 383,110
114,35 89,49 164,63 298,434
232,155 373,112 344,265 268,237
306,286 416,304 227,437 385,438
507,43 293,462 432,276 27,201
89,94 188,367 568,67 24,353
145,310 275,307 504,391 150,313
485,184 123,263 587,35 231,412
455,180 210,287 331,192 211,235
554,428 425,380 28,95 229,387
205,233 513,418 460,171 551,113
611,93 85,138 431,118 16,312
359,293 179,69 160,138 234,313
79,258 185,142 505,265 37,131
494,400 183,475 281,224 516,84
379,335 241,370 18,415 638,274
558,418 194,356 600,336 611,342
346,47 202,444 55,52 386,101
415,137 152,277 467,98 353,303
42,176 102,129 233,31 606,69
298,271 320,210 223,433 512,389
524,146 167,182 636,73 565,121
309,287 31,276 416,302 7,406
160,196 195,219 204,334 625,60
312,133 526,67 132,407 568,77
512,255 328,357 576,287 464,69
519,396 159,80 174,19 490,211
7,40 8,310 551,330 66,159
470,12 570,178 182,223 455,223
184,270 545,266 65,32 161,97
208,149 202,145 276,32 546,409
502,474 511,59 529,217 237,228
359,229 539,107 26,122 355,254
560,246 41,99 550,192 261,434
282,299 31,256 333,36 132,301
537,104 66,324 515,90 341,213
380,145 419,360 67,79 101,315
519,246 384,348 526,82 210,105
301,445 113,16 531,178 321,155
192,18 232,153 345,51 344,48
303,138 365,422 13,409 164,381
304,40 313,97 187,280 43,455
204,153 367,231 347,199 598,373
430,389 470,375 482,185 504,233
274,348 196,421 577,101 294,331
416,359 206,223 27,253 107,475
3,105 451,256 234,38 205,61
491,146 520,43 90,410 347,427
119,41 27,6 512,181 2,171
337,83 158,152 237,121 286,211
580,372 370,343 616,40 455,92
197,432 550,139 575,160 465,0
57,124 535,211 112,452 534,88
259,251 627,275 34,390 57,337
431,340 535,1 387,265 623,158
180,472 150,341 384,44 357,473
86,325 203,4 286,72 10,158
425,198 172,271 156,379 638,471
585,473 499,169 187,465 330,471
218,197 590,77 162,322 22,359
137,185 207,480 186,138 634,290
399,480 68,264 188,301 393,246
218,375 565,309 303,261 465,30
487,196 403,64 442,437 577,335
294,472 625,346 273,184 203,453
531,55 134,325 302,177 63,2
201,221 442,118 602,74 329,175
80,154 342,360 584,414 241,201
185,18 124,257 635,319 463,12
543,352 229,402 0,60 450,137
264,101 365,426 491,130 405,446
302,304 319,194 289,441 55,62
77,68 265,467 269,99 84,2
449,390 289,258 340,135 623,358
438,118 352,405 580,336 107,463
552,436 137,209 165,439 412,21
145,63 637,202 430,35 444,419
609,291 87,219 189,358 586,261
417,263 433,133 27,174 297,322
271,356 409,17 615,384 553,387
41,209 248,43 283,375 67,409
555,141 228,383 429,357 593,170
622,150 88,157 215,20 305,329
556,25 162,422 50,208 574,38
504,387 306,373 614,14 61,24
359,30 369,446 299,467 566,339
565,243 245,363 452,290 156,7
462,349 295,99 522,5 69,57
562,415 449,121 27,222 637,446
267,201 434,78 529,267 184,407
286,196 514,0 515,265 502,363
427,281 284,247 175,57 414,42
615,466 25,165 263,84 431,319
469,148 110,68 122,480 405,450
286,285 143,470 79,226 149,226
137,150 137,312 627,189 212,157
142,298 585,283 167,141 548,26
87,442 14,32 227,315 4,393
140,463 211,143 507,4 80,411
38,208 541,160 280,239 614,195
470,227 348,9 382,407 497,173
6,362 112,60 468,412 469,56
77,87 25,205 95,421 82,109
392,3 134,264 429,457 43,108
93,27 338,170 432,427 33,67
624,331 478,347 330,345 318,251
234,296 315,224 534,243 530,126
455,471 491,457 303,165 329,220
374,74 188,126 264,150 189,129
37,24 399,179 297,237 600,166
73,0 543,162 524,201 39,374
514,353 111,349 376,401 460,289
492,396 496,215 187,326 117,344
31,404 109,239 573,429 304,354
36,363 352,156 505,296 541,270
86,372 603,210 483,274 635,476
485,314 194,153 66,92 174,169
5,80 66,250 240,109 67,159
70,322 449,206 92,35 506,172
583,49 269,261 549,111 220,217
640,445 568,148 473,378 268,250
450,329 191,136 491,254 415,475
298,233 350,282 596,185 367,260
11,412 201,361 112,460 579,156
306,188 482,40 291,68 64,184
458,114 334,327 419,309 210,136
90,371 118,340 237,122 130,55
454,275 258,409 265,462 102,233
539,342 75,391 635,475 119,237
533,157 225,342 366,333 458,175
132,169 345,169 195,284 277,265
108,146 353,78 110,66 487,75
68,204 403,339 434,141 28,218
268,461 297,22 372,84 8,187
546,192 107,469 9,441 74,70
403,252 580,118 60,97 539,295
575,335 209,411 71,480 591,399
164,149 573,210 131,181 253,275
607,56 635,269 106,54 223,470
256,27 195,412 464,5 348,23
211,262 468,259 500,152 425,199
41,465 103,153 633,381 423,441
539,74 480,300 17,135 10,188
351,186 590,366 155,29 330,375
329,425 5,344 368,214 100,97
72,313 158,389 463,474 282,468
40,220 394,174 494,88 12,32
439,243 288,306 289,390 115,257
3,150 105,2 316,295 530,448
13,119 332,137 454,175 6,99
133,263 580,386 518,50 617,470
470,299 101,298 439,350 434,55
258,140 151,368 528,111 404,119
74,276 278,337 2,8 37,421
196,478 510,146 304,40 202,366
313,107 553,460 385,82 220,9
29,383 91,14 187,249 361,29
87,423 367,68 499,61 196,239
377,80 189,300 71,254 525,213
173,227 338,92 410,166 584,119
504,9 485,400 572,52 283,25
290,413 615,423 195,255 634,376
312,367 310,453 573,49 34,209
509,54 166,340 109,220 111,306
210,70 81,76 184,421 3,472
563,163 48,86 436,430 89,50
371,162 163,356 307,353 448,83
37,66 444,378 84,129 383,307
229,396 269,452 616,295 393,319
83,169 432,242 422,29 592,239
318,11 371,311 37,396 519,420
179,289 356,353 342,318 569,474
269,414 20,3 263,121 602,391
550,19 75,185 612,132 198,398
291,340 34,26 637,451 447,373
541,216 372,97 15,420 397,137
21,158 338,390 244,400 29,362
274,185 368,141 206,0 244,325
380,28 265,151 352,237 382,449
381,409 590,241 454,328 315,290
113,181 498,210 348,7 199,416
586,195 114,231 422,115 42,20
292,474 301,79 593,209 6,4
17,133 140,399 23,290 88,250
30,406 415,351 557,224 69,96
319,102 188,385 227,51 349,137
107,211 605,99 465,79 151,229
62,210 536,268 411,360 543,408
386,423 9,375 212,235 474,167
437,44 146,271 182,414 375,216
471,360 378,210 108,327 454,378
528,289 350,266 322,27 347,107
93,162 343,218 112,20 365,207
273,277 458,176 0,104 150,453
396,197 278,210 369,84 58,301
334,2 463,477 548,241 120,233
636,309 304,15 243,349 535,107
380,436 433,110 111,260 292,171
69,285 628,33 287,456 447,209
452,191 91,110 259,301 441,427
200,403 70,120 545,78 400,370
181,406 56,269 472,187 537,350
97,31 511,88 268,432 0,197
71,145 630,199 254,6 634,283
234,232 195,160 455,9 120,272
567,412 278,81 101,23 326,144
291,16 212,134 588,57 430,345
140,274 292,235 291,360 80,466
625,16 610,244 284,433 17,278
501,45 47,18 358,337 263,122
577,296 172,222 458,345 480,195
80,208 269,245 322,392 335,413
42,200 562,374 179,29 97,17
453,44 45,369 86,249 569,114
179,376 60,299 256,428 74,413
336,270 324,22 62,429 100,449
294,272 358,359 489,332 507,347
541,123 7,350 262,155 291,137
160,219 29,330 8,451 25,138
154,291 46,339 499,61 368,199
72,81 213,223 22,462 389,180
145,475 89,467 201,415 377,308
418,336 20,342 520,111 259,144
224,141 471,278 121,311 584,47
35,427 563,390 6,50 277,294
617,58 338,435 43,426 93,399
111,351 536,49 565,136 22,400
349,193 188,319 150,17 299,404
522,468 435,390 316,184 620,311
563,124 113,353 390,242 588,27
598,181 510,266 498,98 222,5
216,166 161,371 618,420 523,165
364,173 565,30 43,437 362,406
419,80 480,250 479,83 170,372
608,472 567,147 180,340 249,467
548,360 273,93 520,361 566,253
106,78 518,289 472,349 630,426
532,30 26,369 332,454 310,471
443,256 529,440 74,158 67,232
256,252 99,212 221,371 309,125
327,149 284,191 2,178 401,130
356,197 129,206 102,438 374,419
88,94 153,54 511,367 385,388
185,227 439,264 83,428 638,308
344,258 296,181 479,362 107,350
190,362 120,232 431,442 184,183
554,326 56,421 140,21 578,63
216,321 336,8 149,318 218,129
529,320 220,248 195,434 201,4
333,347 146,469 78,354 347,441
119,223 61,32 174,183 10,19
545,203 603,140 296,88 405,318
553,389 320,383 342,360 568,161
138,84 259,32 173,71 549,29
360,64 401,311 16,26 19,336
532,174 208,111 587,474 405,340
297,179 464,297 282,230 271,384
395,33 338,218 428,359 185,430
486,223 547,339 439,471 239,244
197,154 604,444 360,228 495,222
40,163 355,71 506,167 485,5
370,467 74,18 344,2 314,146
409,212 6,46 634,353 190,125
470,201 59,392 243,150 592,342
214,314 178,265 212,250 601,222
469,315 17,382 184,310 401,4
590,122 622,313 625,40 81,273
166,100 313,111 168,29 202,242
44,359 311,313 268,161 333,148
307,299 142,3 227,369 402,341
113,428 44,156 312,146 198,406
82,85 600,236 188,101 135,90
476,280 513,286 485,317 412,101
483,228 119,387 54,418 116,398
624,230 417,191 497,85 12,141
184,194 205,81 361,33 573,38
621,375 557,241 60,130 473,409
396,332 395,84 292,109 600,98
299,268 543,480 144,56 290,260
480,445 142,449 367,343 619,166
210,65 437,39 0,126 581,116
178,206 317,46 475,172 15,348
221,58 450,98 33,292 163,471
147,305 499,472 291,62 31,410
226,358 450,466 617,14 32,136
333,155 291,103 236,300 369,253
335,231 58,61 520,98 97,319
26,205 118,335 583,399 368,91
193,26 510,298 620,196 239,188
51,335 205,383 285,415 587,138
173,122 352,124 209,172 345,55
481,106 207,293 307,313 212,231
445,203 26,391 495,188 336,271
25,229 68,226 210,305 478,91
624,0 139,354 177,428 512,142
159,432 304,365 41,220 146,139
341,152 62,370 206,273 22,163
583,191 492,151 263,3 101,133
53,191 150,223 587,93 202,182
525,11 297,287 331,329 220,422
146,334 102,296 368,72 505,435
514,196 377,118 52,338 299,202
563,336 390,398 603,372 115,202
88,313 103,480 174,196 111,42
135,286 526,130 535,308 150,26
449,467 183,207 335,249 451,48
389,45 106,470 244,383 28,254
172,390 302,464 307,361 420,423
604,125 109,394 384,347 212,99
229,9 507,354 108,142 66,325
12,58 0,150 314,313 7,36
98,142 74,147 304,63 625,119
573,109 361,190 386,39 224,205
89,88 599,395 359,101 6,73
522,309 145,294 401,473 100,22
454,427 342,344 417,65 92,18
507,4 228,180 258,231 358,245
158,21 173,230 429,229 554,126
556,29 332,93 375,469 601,253
390,150 527,317 271,278 442,188
108,208 199,256 3,51 605,240
223,237 95,289 305,453 96,190
179,257 535,42 161,158 383,37
220,261 214,309 160,313 88,312
550,101 94,398 52,38 558,394
210,134 358,97 460,77 378,219
554,378 128,28 175,279 322,75
237,52 624,238 513,24 484,125
281,186 130,352 17,351 637,131
280,321 145,112 21,148 462,60
628,477 170,191 43,335 283,108
555,411 274,320 73,300 350,473
278,434 500,254 41,34 601,457
75,333 211,383 502,36 424,18
463,83 396,434 585,147 599,11
337,4 527,269 440,205 113,194
148,69 61,274 257,108 607,418
581,121 153,478 94,438 195,178
472,436 459,442 240,241 289,11
12,304 306,311 639,203 279,241
300,363 165,24 419,3 74,262
523,214 565,144 127,313 258,193
345,398 186,313 579,149 275,252
301,374 38,344 632,117 42,265
160,144 6,465 247,210 274,368
440,260 36,441 35,398 302,427
373,55 469,33 404,441 41,135
283,17 49,113 219,424 452,14
551,451 439,335 443,408 599,243
598,266 505,34 327,402 250,77
524,6 471,119 134,152 184,125
285,42 302,311 454,25 552,380
206,450 370,70 548,332 307,285
496,423 339,87 587,186 84,204
380,480 177,301 217,401 267,212
127,307 611,82 50,242 524,387
452,22 173,9 383,55 102,269
63,260 304,194 207,467 161,426
0,73 61,122 348,287 374,37
210,341 386,134 451,277 282,342
404,47 542,436 320,278 613,291
125,191 355,472 243,444 531,42
273,134 563,330 320,367 267,434
604,362 342,48 458,149 50,304
264,307 95,474 140,188 300,421
319,334 493,43 181,286 516,314
588,94 640,224 448,87 460,39
502,119 112,283 166,6 165,167
496,119 226,107 614,149 414,76
397,331 343,431 332,262 424,276
60,172 286,189 546,359 10,366
462,303 37,95 638,120 578,262
190,174 32,472 321,270 182,96
400,269 213,86 93,122 213,313
471,19 479,165 234,125 374,421
371,322 8,409 146,11 201,25
573,108 229,20 278,257 404,315
468,23 195,233 359,147 30,417
359,224 356,462 269,302 425,112
126,472 154,98 155,142 248,9
289,14 554,230 33,269 579,111
435,97 447,111 509,204 631,157
29,424 483,284 174,51 77,406
150,121 71,99 27,246 399,60
97,432 470,316 176,357 560,20
513,447 622,412 326,397 154,67
119,88 581,308 492,259 184,457
148,147 301,90 253,60 67,318
238,429 150,424 54,376 268,105
480,301 45,404 266,234 118,16
146,443 213,312 258,175 185,233
86,348 483,219 419,85 524,131
387,269 614,105 529,295 572,285
7,473 151,238 191,84 371,139
536,9 2,461 463,65 42,14
321,157 562,342 71,349 47,64
43,265 336,230 255,405 299,8
183,474 265,284 164,462 335,231
5,279 615,100 243,158 437,171
227,299 235,393 232,463 133,261
527,260 485,447 487,64 443,126
379,343 222,244 346,216 446,227
211,98 441,187 138,102 535,283
351,420 36,235 308,120 220,77
82,386 88,362 619,251 57,207
156,15 638,347 606,139 556,301
380,208 438,47 81,82 326,37
612,421 262,297 475,143 415,291
366,121 135,252 542,211 63,116
622,299 355,278 188,167 92,254
135,49 34,111 487,74 319,329
536,29 155,290 262,447 273,160
369,16 422,372 51,433 183,128
185,477 262,396 604,280 429,350
493,48 258,368 57,170 8,15
538,191 27,447 106,38 483,427
415,360 366,218 530,23 440,308
379,414 323,288 299,249 176,238
24,266 631,338 54,445 515,316
260,146 133,372 472,55 342,71
199,230 89,224 474,429 318,391
321,157 21,258 64,150 627,31
64,344 282,163 29,328 561,202
250,73 266,181 33,287 505,433
159,343 11,374 629,249 444,137
285,393 26,111 627,260 366,26
629,20 369,369 178,387 42,73
28,472 637,261 231,180 139,185
253,139 526,253 334,279 565,320
370,156 548,350 320,97 76,183
562,39 151,329 595,224 280,280
403,265 313,22 54,429 286,71
238,290 269,234 493,91 101,209
203,20 203,427 127,261 25,178
529,421 421,7 492,425 407,14
155,117 26,338 29,441 245,218
182,38 434,453 434,92 208,303
639,41 489,250 72,213 592,319
281,142 584,465 173,157 433,26
159,436 423,328 428,473 325,1
204,20 626,460 149,252 592,348
427,188 232,15 412,98 323,123
72,372 21,473 239,104 580,155
607,393 122,23 377,349 191,350
93,209 448,4 139,255 170,382
558,143 595,477 302,51 621,57
95,135 358,14 418,306 48,148
226,54 369,352 203,110 29,111
545,380 388,119 374,165 606,218
181,393 295,219 262,264 332,231
283,102 128,447 92,43 17,175
286,381 336,265 309,227 339,226
378,452 488,455 396,255 580,140
184,271 179,192 146,447 186,120
251,186 463,41 251,105 606,127
380,282 456,258 230,380 61,450
566,89 115,225 405,208 538,361
518,57 400,444 463,249 462,444
589,212 343,400 460,214 604,369
525,103 376,406 162,138 313,377
132,130 432,24 339,185 357,10
143,459 603,418 575,158 17,359
368,232 35,142 352,251 260,409
169,365 432,324 476,208 160,123
376,183 132,359 300,118 10,141
276,435 122,106 568,124 68,161
96,9 610,202 347,393 33,310
226,270 294,63 345,389 606,63
344,37 319,186 107,400 61,372
340,164 22,279 98,461 154,474
462,247 121,250 445,94 43,155
112,184 360,458 164,249 153,351
343,43 383,236 295,134 596,456
349,299 496,454 495,343 591,378
450,244 54,45 231,51 562,132
360,345 43,95 336,361 539,469
309,181 14,215 274,247 28,182
173,476 358,100 579,303 98,329
65,40 458,375 2,164 121,63
147,152 210,14 295,358 105,451
11,99 399,239 329,149 350,252
480,257 559,58 452,434 482,389
243,327 294,379 216,245 69,40
491,461 233,458 227,431 43,235
94,421 177,474 308,215 478,65
548,430 211,339 220,422 270,251
596,432 406,29 167,329 543,168
164,135 558,48 382,48 629,410
289,113 472,214 312,418 92,172
483,39 570,282 290,308 633,267
539,311 420,92 27,51 323,2
480,95 193,403 630,409 166,414
241,178 558,405 555,306 307,445
153,273 409,278 112,347 393,7
154,418 164,342 501,327 606,303
517,84 618,440 415,257 359,51
553,80 636,343 103,132 85,414
415,438 620,363 71,188 234,330
581,473 354,442 11,100 406,320
250,327 610,151 305,1 629,414
37,251 377,303 57,438 614,24
239,81 13,435 616,310 314,14
453,90 95,264 350,471 346,86
351,46 621,192 371,105 6,262
363,429 58,71 563,118 335,425
181,105 409,61 27,477 389,343
377,286 503,108 495,225 197,290
360,364 409,372 486,332 106,421
398,104 562,400 495,112 607,398
120,107 52,193 392,93 557,349
196,323 283,181 542,106 465,310
579,88 560,102 476,269 66,332
69,380 332,305 551,38 157,198
396,468 74,206 575,133 94,257
382,424 257,19 226,469 29,106
591,201 92,394 159,123 466,49
152,470 170,396 329,243 211,456
193,437 461,378 91,158 219,165
406,159 524,285 163,306 466,239
465,64 23,43 414,35 122,10
20,114 552,465 138,314 225,10
368,341 279,417 105,54 377,426
631,153 117,445 507,479 399,465
136,50 448,440 455,393 518,454
157,447 565,187 109,392 434,284
625,454 561,61 499,4 241,312
476,0 445,143 282,345 119,46
519,165 572,385 224,163 357,220
220,460 117,116 71,5 635,111
92,143 626,359 238,210 491,21
202,474 6,39 20,445 75,184
445,29 146,384 209,454 148,373
550,292 104,35 59,343 75,229
128,153 372,235 368,154 358,336
565,136 5,97 6,296 193,304
604,423 541,263 553,296 636,475
294,480 623,141 488,372 234,389
83,425 481,465 43,210 225,236
480,116 299,64 235,165 321,15
489,251 109,286 116,452 613,427
425,351 413,357 42,137 102,213
233,127 0,459 596,102 358,320
82,441 307,128 6,105 129,303
52,196 599,356 152,314 239,182
429,230 430,19 145,444 16,242
79,382 424,410 347,177 78,410
355,364 573,258 342,133 88,146
4,20 188,281 199,458 625,56
283,444 79,313 314,176 25,56
